,Product name,Links of products,Reviews
12,"POCO M6 Pro 5G (Power Black, 64 GB)",https://www.flipkart.com/poco-m6-pro-5g-power-black-64-gb/p/itm539f4c528c1d9?pid=MOBGRNZ3RT5DNKKD&lid=LSTMOBGRNZ3RT5DNKKDYSRKNX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_37&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGRNZ3RT5DNKKD.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4.3
13,"POCO M6 Pro 5G (Power Black, 128 GB)",https://www.flipkart.com/poco-m6-pro-5g-power-black-128-gb/p/itmef8fa46f89738?pid=MOBGRNZ3ER4N3K4F&lid=LSTMOBGRNZ3ER4N3K4FIYYGCU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_38&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGRNZ3ER4N3K4F.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4.3
14,"POCO M6 Pro 5G (Forest Green, 128 GB)",https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itmdd5c70c99f5b2?pid=MOBGRNZ3534YGMDR&lid=LSTMOBGRNZ3534YGMDRKLKLEM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_39&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGRNZ3534YGMDR.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4.3
15,"POCO C51 - Locked with Airtel Prepaid (Power Black, 64 GB)",https://www.flipkart.com/poco-c51-locked-airtel-prepaid-power-black-64-gb/p/itmf84c207e77bd0?pid=MOBGQTDPRFVZQYWB&lid=LSTMOBGQTDPRFVZQYWB3MAZ2P&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_40&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGQTDPRFVZQYWB.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4
16,"POCO C51 - Locked with Airtel Prepaid (Royal Blue, 64 GB)",https://www.flipkart.com/poco-c51-locked-airtel-prepaid-royal-blue-64-gb/p/itm795e693024fbb?pid=MOBGQTDP5DGSNS7Q&lid=LSTMOBGQTDP5DGSNS7QYVHTJC&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_2_41&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGQTDP5DGSNS7Q.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4
17,"POCO F5 5G (Electric Blue, 256 GB)",https://www.flipkart.com/poco-f5-5g-electric-blue-256-gb/p/itm7e9f85a5ec045?pid=MOBGP2G5P98U2V57&lid=LSTMOBGP2G5P98U2V57D4MPU9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_42&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGP2G5P98U2V57.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4.3
18,"POCO F5 5G (Snowstorm White, 256 GB)",https://www.flipkart.com/poco-f5-5g-snowstorm-white-256-gb/p/itmd1beb6e781042?pid=MOBGP2G5BFATCJXH&lid=LSTMOBGP2G5BFATCJXHUUAHNT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_43&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGP2G5BFATCJXH.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4.3
19,"POCO F5 5G (Electric Blue, 256 GB)",https://www.flipkart.com/poco-f5-5g-electric-blue-256-gb/p/itme90368cd4e44b?pid=MOBGP2G5MZKSHAAC&lid=LSTMOBGP2G5MZKSHAAC2WQXZ5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_44&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGP2G5MZKSHAAC.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4.3
20,"POCO F5 5G (Carbon Black, 256 GB)",https://www.flipkart.com/poco-f5-5g-carbon-black-256-gb/p/itma0ee4e5847868?pid=MOBGP2G52Z3RS2ZE&lid=LSTMOBGP2G52Z3RS2ZEY8WNZX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_45&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGP2G52Z3RS2ZE.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4.3
21,"POCO F5 5G (Carbon Black, 256 GB)",https://www.flipkart.com/poco-f5-5g-carbon-black-256-gb/p/itm869e404803afd?pid=MOBGP2G5ABKEZWRN&lid=LSTMOBGP2G5ABKEZWRNZQDNZ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_46&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGP2G5ABKEZWRN.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4.3
