,Product name,Links of products,Reviews
23,"OPPO A17k (Navy Blue, 64 GB)",https://www.flipkart.com/oppo-a17k-navy-blue-64-gb/p/itmae3f2dc7e0f6e?pid=MOBGGR7N3GNZDFYG&lid=LSTMOBGGR7N3GNZDFYG5JID4K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=605b27a0-e44e-43b9-8276-8440737b5c71.MOBGGR7N3GNZDFYG.SEARCH&ppt=None&ppn=None&ssid=mk76pvnyzk0000001708242593363,4.5
24,"OPPO K10 5G (Ocean Blue, 128 GB)",https://www.flipkart.com/oppo-k10-5g-ocean-blue-128-gb/p/itm28cf887931942?pid=MOBGEWUYZ2Z9FSQG&lid=LSTMOBGEWUYZ2Z9FSQGC2YHFU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGEWUYZ2Z9FSQG.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
25,"OPPO K10 5G (Midnight Black, 128 GB)",https://www.flipkart.com/oppo-k10-5g-midnight-black-128-gb/p/itm28cf887931942?pid=MOBGETEKHMT7HMR7&lid=LSTMOBGETEKHMT7HMR7WHUWBT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGETEKHMT7HMR7.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
26,"OPPO F21 Pro 5G (Rainbow Spectrum, 128 GB)",https://www.flipkart.com/oppo-f21-pro-5g-rainbow-spectrum-128-gb/p/itma96607a9e5e44?pid=MOBGDED4GZDTGE8M&lid=LSTMOBGDED4GZDTGE8M5TSPOO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGDED4GZDTGE8M.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.2
27,"OPPO F21 Pro (Sunset Orange, 128 GB)",https://www.flipkart.com/oppo-f21-pro-sunset-orange-128-gb/p/itm2e204aa2f6ac7?pid=MOBGDECUFTXAAGYU&lid=LSTMOBGDECUFTXAAGYUCI3IWK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGDECUFTXAAGYU.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
28,"OPPO K10 (Black Carbon, 128 GB)",https://www.flipkart.com/oppo-k10-black-carbon-128-gb/p/itm6205e7e72fe0c?pid=MOBGCFUHMDFSCM9W&lid=LSTMOBGCFUHMDFSCM9WSL0U8O&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGCFUHMDFSCM9W.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
29,"OPPO K10 (Blue Flame, 128 GB)",https://www.flipkart.com/oppo-k10-blue-flame-128-gb/p/itm6205e7e72fe0c?pid=MOBGCFUHQAG5GDQS&lid=LSTMOBGCFUHQAG5GDQSSCVTKH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGCFUHQAG5GDQS.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
30,"OPPO Reno7 5G (Starry Black, 256 GB)",https://www.flipkart.com/oppo-reno7-5g-starry-black-256-gb/p/itm6110d8481be93?pid=MOBGB5WXJWMEHYG8&lid=LSTMOBGB5WXJWMEHYG8RFVJSZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGB5WXJWMEHYG8.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.2
31,"OPPO Reno7 5G (Startrails Blue, 256 GB)",https://www.flipkart.com/oppo-reno7-5g-startrails-blue-256-gb/p/itm6110d8481be93?pid=MOBGB5WXUMEN6HDZ&lid=LSTMOBGB5WXUMEN6HDZ4IB1CN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGB5WXUMEN6HDZ.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.2
32,"OPPO Reno7 Pro 5G (Starlight Black, 256 GB)",https://www.flipkart.com/oppo-reno7-pro-5g-starlight-black-256-gb/p/itm9a6b0ca45fe90?pid=MOBGBYH5H33KFUFY&lid=LSTMOBGBYH5H33KFUFYJBGMJQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGBYH5H33KFUFY.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
