,Product name,Links of products,Reviews
12,"realme 11x 5G (Midnight Black, 128 GB)",https://www.flipkart.com/realme-11x-5g-midnight-black-128-gb/p/itm07be1a2ff1a1b?pid=MOBGS2W3KYRQF4GZ&lid=LSTMOBGS2W3KYRQF4GZNMMPND&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_37&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGS2W3KYRQF4GZ.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.3
13,"realme 11x 5G (Purple Dawn, 128 GB)",https://www.flipkart.com/realme-11x-5g-purple-dawn-128-gb/p/itm07be1a2ff1a1b?pid=MOBGS2W3YT99HRJ4&lid=LSTMOBGS2W3YT99HRJ4VRKJQ9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_38&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGS2W3YT99HRJ4.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.3
14,"realme 11x 5G (Purple Dawn, 128 GB)",https://www.flipkart.com/realme-11x-5g-purple-dawn-128-gb/p/itm07be1a2ff1a1b?pid=MOBGS2WFBDQBD2B4&lid=LSTMOBGS2WFBDQBD2B41C9ZEH&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_2_39&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGS2WFBDQBD2B4.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.4
15,"realme 2 (Diamond Blue, 64 GB)",https://www.flipkart.com/realme-2-diamond-blue-64-gb/p/itmf8maypywnh63w?pid=MOBGSFZAWQA3JXYF&lid=LSTMOBGSFZAWQA3JXYFCNRMJG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_40&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGSFZAWQA3JXYF.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.5
16,"realme Narzo N53 (Feather Gold, 64 GB)",https://www.flipkart.com/realme-narzo-n53-feather-gold-64-gb/p/itm22a9825c69d07?pid=MOBGSYMFYSCFW3FC&lid=LSTMOBGSYMFYSCFW3FCRNIDOY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_41&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGSYMFYSCFW3FC.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.2
17,"realme Narzo 50A Prime (Flash Blue, 128 GB)",https://www.flipkart.com/realme-narzo-50a-prime-flash-blue-128-gb/p/itm4a8f31aa93ae9?pid=MOBGSYMFG4CFWCHF&lid=LSTMOBGSYMFG4CFWCHFG3VXFE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_42&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGSYMFG4CFWCHF.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.1
18,"realme Narzo 60 5G (Mars Orange, 128 GB)",https://www.flipkart.com/realme-narzo-60-5g-mars-orange-128-gb/p/itmb9662c161eea6?pid=MOBGRHSY2NXUH3XR&lid=LSTMOBGRHSY2NXUH3XRPLOKSU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_43&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGRHSY2NXUH3XR.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.3
19,"realme Narzo 60 5G (?Cosmic Black, 128 GB)",https://www.flipkart.com/realme-narzo-60-5g-cosmic-black-128-gb/p/itmb9662c161eea6?pid=MOBGRHT2RYUE4DBZ&lid=LSTMOBGRHT2RYUE4DBZPD99QP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_44&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGRHT2RYUE4DBZ.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.3
20,"realme Narzo 60 5G (Mars Orange, 256 GB)",https://www.flipkart.com/realme-narzo-60-5g-mars-orange-256-gb/p/itmb9662c161eea6?pid=MOBGRHTA6RD3DUTG&lid=LSTMOBGRHTA6RD3DUTGSO1C64&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_45&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGRHTA6RD3DUTG.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.3
21,"realme Narzo 60 Pro 5G (Mars Orange, 256 GB)",https://www.flipkart.com/realme-narzo-60-pro-5g-mars-orange-256-gb/p/itme1f1bc8268ca5?pid=MOBGRHUAJJCZ2XTE&lid=LSTMOBGRHUAJJCZ2XTEBCXBUD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_46&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGRHUAJJCZ2XTE.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.3
22,"realme Narzo 60 Pro 5G (Mars orange, 128 GB)",https://www.flipkart.com/realme-narzo-60-pro-5g-mars-orange-128-gb/p/itme1f1bc8268ca5?pid=MOBGRHUCQDZFXTNC&lid=LSTMOBGRHUCQDZFXTNCR8LUCR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_47&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGRHUCQDZFXTNC.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.3
23,"realme Narzo 60 pro 5G (Cosmic Black, 256 GB)",https://www.flipkart.com/realme-narzo-60-pro-5g-cosmic-black-256-gb/p/itme1f1bc8268ca5?pid=MOBGRHUYTHRPUJ6M&lid=LSTMOBGRHUYTHRPUJ6MSKSBJQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=f384d774-33a5-4d60-b884-f45a54118756.MOBGRHUYTHRPUJ6M.SEARCH&ppt=None&ppn=None&ssid=danqv4mcsg0000001708613260504,4.3
24,"realme C53 (Champion Black, 128 GB)",https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGQY9378PDVDDC&lid=LSTMOBGQY9378PDVDDC216OJI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGQY9378PDVDDC.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.1
25,"realme C53 (Champion Gold, 64 GB)",https://www.flipkart.com/realme-c53-champion-gold-64-gb/p/itm5df90168ecd05?pid=MOBGQY939DG9GBQ8&lid=LSTMOBGQY939DG9GBQ8AQQV4I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGQY939DG9GBQ8.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.4
26,"realme C53 (Champion Black, 64 GB)",https://www.flipkart.com/realme-c53-champion-black-64-gb/p/itm5df90168ecd05?pid=MOBGQY93HQSAGAXG&lid=LSTMOBGQY93HQSAGAXGQLZ2WK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGQY93HQSAGAXG.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.4
27,"realme C53 (Champion Gold, 128 GB)",https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGQY93QMZFZJVN&lid=LSTMOBGQY93QMZFZJVNMUBTHX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGQY93QMZFZJVN.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.1
28,"realme 11 Pro 5G (Oasis Green, 256 GB)",https://www.flipkart.com/realme-11-pro-5g-oasis-green-256-gb/p/itm3f783627a36ec?pid=MOBGQWWX48NXZ5UX&lid=LSTMOBGQWWX48NXZ5UXN3TX1M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGQWWX48NXZ5UX.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.4
29,"realme C30s (Night Black, 64 GB)",https://www.flipkart.com/realme-c30s-night-black-64-gb/p/itm3f5ff42d2d970?pid=MOBGQQGAUKRVKZDU&lid=LSTMOBGQQGAUKRVKZDULE6RW0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGQQGAUKRVKZDU.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.2
30,"realme C30s (Stripe - Black, 32 GB)",https://www.flipkart.com/realme-c30s-stripe-black-32-gb/p/itm3f5ff42d2d970?pid=MOBGQKUZGEKXPZRG&lid=LSTMOBGQKUZGEKXPZRGSAIGMR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGQKUZGEKXPZRG.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.4
31,"realme Narzo N53 (Feather Gold, 64 GB)",https://www.flipkart.com/realme-narzo-n53-feather-gold-64-gb/p/itm3061a0a591574?pid=MOBGPYGT27JBG88Z&lid=LSTMOBGPYGT27JBG88Z7U9XF1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPYGT27JBG88Z.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.2
32,"realme Narzo N53 (Feather Gold, 128 GB)",https://www.flipkart.com/realme-narzo-n53-feather-gold-128-gb/p/itm3061a0a591574?pid=MOBGPYGW4RT75PEP&lid=LSTMOBGPYGW4RT75PEPJCRIAC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPYGW4RT75PEP.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.2
33,"realme Narzo N53 (Feather Black, 64 GB)",https://www.flipkart.com/realme-narzo-n53-feather-black-64-gb/p/itm3061a0a591574?pid=MOBGPYGZZU4Y4MED&lid=LSTMOBGPYGZZU4Y4MEDBIEDCZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPYGZZU4Y4MED.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.2
