,Product name,Links of products,Reviews
22,"Lenovo K6 Note (Silver, 32 GB)",https://www.flipkart.com/lenovo-k6-note-silver-32-gb/p/itmevt7zzzabffgd?pid=MOBES68AXSESQZSW&lid=LSTMOBES68AXSESQZSW4OZCHE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_47&otracker=browse&fm=organic&iid=3a2b98ae-48fa-48b9-a555-d9bfbdbd9f3d.MOBES68AXSESQZSW.SEARCH&ppt=None&ppn=None&ssid=ft37ltit400000001708243223444,4
23,"Lenovo Vibe K5 Note (Grey, 64 GB)",https://www.flipkart.com/lenovo-vibe-k5-note-grey-64-gb/p/itmeuyd8chfxzg6g?pid=MOBEPCFQRJ6KFYZS&lid=LSTMOBEPCFQRJ6KFYZSI4DRRB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=3a2b98ae-48fa-48b9-a555-d9bfbdbd9f3d.MOBEPCFQRJ6KFYZS.SEARCH&ppt=None&ppn=None&ssid=ft37ltit400000001708243223444,4.1
24,"Lenovo Vibe K5 Note (Grey, 64 GB)",https://www.flipkart.com/lenovo-vibe-k5-note-grey-64-gb/p/itmeuyd8chfxzg6g?pid=MOBEPCFQRJ6KFYZS&lid=LSTMOBEPCFQRJ6KFYZSI4DRRB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEPCFQRJ6KFYZS.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.1
25,"Lenovo Z2 Plus (White, 32 GB)",https://www.flipkart.com/lenovo-z2-plus-white-32-gb/p/itmemy7f3qdhfgyd?pid=MOBEPSJ2428KJ4ET&lid=LSTMOBEPSJ2428KJ4ET2DOHIG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEPSJ2428KJ4ET.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,3.9
26,"Lenovo Z2 Plus (Black, 64 GB)",https://www.flipkart.com/lenovo-z2-plus-black-64-gb/p/itmeq859xqmxq4ua?pid=MOBEPSJ2B8MMHCHD&lid=LSTMOBEPSJ2B8MMHCHDPG4QMV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEPSJ2B8MMHCHD.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,3.8
27,"Lenovo Z2 Plus (White, 64 GB)",https://www.flipkart.com/lenovo-z2-plus-white-64-gb/p/itmepsqnhnhwjfwn?pid=MOBEPSJ2MVYJAYTZ&lid=LSTMOBEPSJ2MVYJAYTZ7ASA19&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEPSJ2MVYJAYTZ.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,3.8
28,"Lenovo P2 (Gold, 32 GB)",https://www.flipkart.com/lenovo-p2-gold-32-gb/p/itmeq5ygvgq9vyfn?pid=MOBEZFHHURMWYSFN&lid=LSTMOBEZFHHURMWYSFNQELAVO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEZFHHURMWYSFN.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.3
29,"Lenovo K6 Power (Grey / Dark Grey, 32 GB)",https://www.flipkart.com/lenovo-k6-power-grey-dark-grey-32-gb/p/itmezenfghddrfmc?pid=MOBEZENFG8BPDPSU&lid=LSTMOBEZENFG8BPDPSUCYC4KU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEZENFG8BPDPSU.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4
30,"Lenovo K6 Power (Silver, 32 GB)",https://www.flipkart.com/lenovo-k6-power-silver-32-gb/p/itmezenfghddrfmc?pid=MOBEZENFKXZ4HSCG&lid=LSTMOBEZENFKXZ4HSCGIHJVRS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEZENFKXZ4HSCG.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4
31,"Lenovo K6 Power (Grey/Dark Grey, 32 GB)",https://www.flipkart.com/lenovo-k6-power-grey-dark-grey-32-gb/p/itmezenfhm4mvptw?pid=MOBEZENFZBPW8UMF&lid=LSTMOBEZENFZBPW8UMF7P8NY0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEZENFZBPW8UMF.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.1
32,"Lenovo K6 Power (Silver, 32 GB)",https://www.flipkart.com/lenovo-k6-power-silver-32-gb/p/itmezenfhm4mvptw?pid=MOBEZEMX6CZHCJVY&lid=LSTMOBEZEMX6CZHCJVYOIBM0E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEZEMX6CZHCJVY.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.1
33,"Lenovo P2 (Gold, 32 GB)",https://www.flipkart.com/lenovo-p2-gold-32-gb/p/itmeq5ygebzgqgfb?pid=MOBEZFHHGE2RXQUY&lid=LSTMOBEZFHHGE2RXQUYONTO4F&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEZFHHGE2RXQUY.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.3
34,"Lenovo P2 (GREY / GRAPHITE GREY, 32 GB)",https://www.flipkart.com/lenovo-p2-grey-graphite-grey-32-gb/p/itmeq5ygebzgqgfb?pid=MOBEZFHHVD8KXE7G&lid=LSTMOBEZFHHVD8KXE7GI3ZNZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEZFHHVD8KXE7G.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.3
35,"Lenovo A6600d40 (Black, 16 GB)",https://www.flipkart.com/lenovo-a6600d40-black-16-gb/p/itmf35rqx7pasm9u?pid=MOBENQB6KRFRNNGP&lid=LSTMOBENQB6KRFRNNGPHJ9WN5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBENQB6KRFRNNGP.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4
36,"Lenovo A7700 (Black, 16 GB)",https://www.flipkart.com/lenovo-a7700-black-16-gb/p/itmeuydaejzvybcy?pid=MOBENQB6PKXKWZFH&lid=LSTMOBENQB6PKXKWZFHRFPK65&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBENQB6PKXKWZFH.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,3.9
37,"Lenovo Vibe K5 Note (Gold, 32 GB)",https://www.flipkart.com/lenovo-vibe-k5-note-gold-32-gb/p/itmejj6kczvxej4g?pid=MOBEJJ6K5A3GQ9SU&lid=LSTMOBEJJ6K5A3GQ9SUWAWELV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEJJ6K5A3GQ9SU.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.1
38,"Lenovo Vibe K5 Note (Grey, 32 GB)",https://www.flipkart.com/lenovo-vibe-k5-note-grey-32-gb/p/itmeuhhcpccgbyjy?pid=MOBEJJ6KYARZGWJC&lid=LSTMOBEJJ6KYARZGWJCCV4LRX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEJJ6KYARZGWJC.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.1
39,"Lenovo Vibe K5 Plus (Silver, 16 GB)",https://www.flipkart.com/lenovo-vibe-k5-plus-silver-16-gb/p/itmf4x2zrsghuxhw?pid=MOBEKEF8ATFZZ8GN&lid=LSTMOBEKEF8ATFZZ8GNY7WZBU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEKEF8ATFZZ8GN.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,3.9
40,"Lenovo Vibe K5 Note (Silver, 32 GB)",https://www.flipkart.com/lenovo-vibe-k5-note-silver-32-gb/p/itmejj6kqdnexj8c?pid=MOBEJJ6KTPT6FJPA&lid=LSTMOBEJJ6KTPT6FJPAB6EYHI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEJJ6KTPT6FJPA.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.1
41,"Lenovo Vibe K5 Note (Grey, 32 GB)",https://www.flipkart.com/lenovo-vibe-k5-note-grey-32-gb/p/itmejj6k7xcf8fjv?pid=MOBEJJ6KY3QC92QX&lid=LSTMOBEJJ6KY3QC92QXRIFV2Y&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEJJ6KY3QC92QX.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.1
42,"Lenovo VIBE P1m (White, 16 GB)",https://www.flipkart.com/lenovo-vibe-p1m-white-16-gb/p/itmeuyd7g5a7g4zt?pid=MOBEB3VWZZTZSV5P&lid=LSTMOBEB3VWZZTZSV5PTKDPMY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEB3VWZZTZSV5P.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4.1
43,"Lenovo Vibe K5 Plus (Silver, 16 GB)",https://www.flipkart.com/lenovo-vibe-k5-plus-silver-16-gb/p/itmf4x2zrsghuxhw?pid=MOBEFSHZDRYZPDCH&lid=LSTMOBEFSHZDRYZPDCH78GIY9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=1b5bf81a-5023-4a88-a27f-a02e8bf38c89.MOBEFSHZDRYZPDCH.SEARCH&ppt=None&ppn=None&ssid=dvo8obnark0000001708243224970,4
