,Product name,Links of products,Reviews
10,"Apple iPhone 11 (Green, 64 GB)",https://www.flipkart.com/apple-iphone-11-green-64-gb/p/itm386a85013a3d1?pid=MOBFWQ6BHPMG29QM&lid=LSTMOBFWQ6BHPMG29QMKXJSSF&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_35&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBFWQ6BHPMG29QM.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
11,"Apple iPhone 15 Pro Max (Blue Titanium, 256 GB)",https://www.flipkart.com/apple-iphone-15-pro-max-blue-titanium-256-gb/p/itm4a0093df4a3d7?pid=MOBGTAGP4SVJGGH6&lid=LSTMOBGTAGP4SVJGGH6BVMLK2&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_36&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBGTAGP4SVJGGH6.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
12,"Apple iPhone 15 (Blue, 512 GB)",https://www.flipkart.com/apple-iphone-15-blue-512-gb/p/itmbd86e796dea27?pid=MOBGTAGPQMKPVK7Q&lid=LSTMOBGTAGPQMKPVK7QIE80OX&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_37&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBGTAGPQMKPVK7Q.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
13,"Apple iPhone 12 (Red, 64 GB)",https://www.flipkart.com/apple-iphone-12-red-64-gb/p/itm3481e4053d500?pid=MOBFWBYZDP6QCQ8F&lid=LSTMOBFWBYZDP6QCQ8FEL9UPN&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_38&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBFWBYZDP6QCQ8F.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
14,"Apple iPhone 15 Pro (Black Titanium, 128 GB)",https://www.flipkart.com/apple-iphone-15-pro-black-titanium-128-gb/p/itm96f61fdd7e604?pid=MOBGTAGPJTMGZC9U&lid=LSTMOBGTAGPJTMGZC9U35JOZB&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_39&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBGTAGPJTMGZC9U.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.7
15,"Apple iPhone 15 Pro (Blue Titanium, 128 GB)",https://www.flipkart.com/apple-iphone-15-pro-blue-titanium-128-gb/p/itmcba9124f132a8?pid=MOBGTAGPBBA6ZBT9&lid=LSTMOBGTAGPBBA6ZBT9FRB7BN&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_40&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBGTAGPBBA6ZBT9.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.7
16,"Apple iPhone 15 Plus (Black, 512 GB)",https://www.flipkart.com/apple-iphone-15-plus-black-512-gb/p/itmcde645df7854f?pid=MOBGTAGPCMYMT4HN&lid=LSTMOBGTAGPCMYMT4HNAU29YM&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_41&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBGTAGPCMYMT4HN.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
17,"Apple iPhone 12 (Green, 128 GB)",https://www.flipkart.com/apple-iphone-12-green-128-gb/p/itm4e0a120f7d9c4?pid=MOBFWBYZQXUEHF48&lid=LSTMOBFWBYZQXUEHF489XYUVS&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_42&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBFWBYZQXUEHF48.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
18,"Apple iPhone 12 (Black, 128 GB)",https://www.flipkart.com/apple-iphone-12-black-128-gb/p/itmf1f0a58f1ecd7?pid=MOBFWBYZK3HACR72&lid=LSTMOBFWBYZK3HACR72FZHMHH&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_43&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBFWBYZK3HACR72.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
19,"Apple iPhone 12 (Blue, 128 GB)",https://www.flipkart.com/apple-iphone-12-blue-128-gb/p/itm02853ae92e90a?pid=MOBFWBYZKPTZF9VG&lid=LSTMOBFWBYZKPTZF9VGHUA0UC&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_44&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBFWBYZKPTZF9VG.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
